15	1978	1668	1133	1175
5	1978	1668	1129	1164
10	1978	1668	1131	1171
5	1978	1668	1134	1176
5	1978	1669	1165	1218
15	1978	1669	1165	1216
15	1978	1670	1192	1230m
10	1978	1670	1196	1231
10	1978	1669	1186	1231
10	1978	1670	1197	1236
15	1978	1670	1203	1239
5	1978	1670	1203	1242
10	1978	1670	1208	1247
10	1978	1670	1218	1247
10	1978	1670	1221	1248
15	1978	1670	1211	1253
15	1978	1671	1238	1275m
15	1978	1671	1250	1285
15	1978	1671	1253	1290
5	1978	1672	1276	1310
10	1978	1672	1271	1309m
5	1978	1672	1282	1316
5	1978	1672	1286	1333
15	1978	1672	1296	1345
15	1978	1672	1289	1340m
15	1978	1672	1289	1343
10	1978	1672	1295	1348a
10	1978	1672	1300	1350
10	1978	1673	1308	1361
15	1978	1672	1304	1355
10	1978	1673	1310	1365
5	1978	1673	1330	1372
10	1978	1673	1320	1371
15	1978	1673	1320	1373
10	1978	1673	1320	1383
5	1978	1673	1332	1374
5	1978	1673	1346	1391
10	1978	1673	1340	1392
15	1978	1673	1340	1385
5	1978	1673	1348	1388
10	1978	1674	1364	1403
5	1978	1674	1366	1409
10	1978	1674	1371	1418
10	1978	1674	1383	1418
15	1978	1674	1385	1433
15	1978	1674	1394	1446
15	1978	1675	1401	1444
10	1978	1675	1407	1460
15	1978	1675	1412	1465
15	1978	1675	1424	1474
10	1978	1675	1417	1474
10	1978	1675	1437	1475
15	1978	1675	1432	1479
15	1978	1675	1432	1482
5	1978	1675	1429	1479
15	1978	1675	1429	1476
10	1978	1675	1447	1488
15	1978	1675	1446	1493
5	1978	1675	1452	1492n
10	1978	1675	1444	1492
5	1978	1676	1462	1503
10	1978	1676	1454	1506
15	1978	1676	1454	1504
5	1978	1676	1459	1507
5	1978	1676	1460	1514
10	1978	1676	1482	1536
10	1978	1676	1488	1542
15	1979	1676	1492	1552
10	1979	1676	1496	1553
15	1979	1676	1502	1553
5	1979	1676	1502	1556
10	1979	1677	1507	1566m
10	1979	1677	1523	1576
5	1979	1677	1514	1562
5	1979	1677	1519	1568
15	1979	1677	1534	1579
5	1979	1677	1520	1573
15	1979	1677	1538	1574
10	1979	1677	1532	1583
15	1979	1677	1528	1580
10	1979	1677	1533	1581
15	1979	1677	1536	1581
15	1979	1677	1536	1585
10	1979	1677	1548	1599m
15	1979	1677	1555	1617
5	1979	1678	1559	1617
15	1979	1678	1560	1612
10	1979	1678	1566	1612
10	1979	1678	1579	1621
15	1979	1678	1568	1626
10	1979	1678	1574	1632
10	1979	1678	1583	1642
15	1979	1678	1581	1644
15	1979	1678	1593	1647
15	1979	1678	1591	1657
10	1979	1678	1591	1657m
15	1979	1678	1595	1662
15	1979	1678	1608	1666
15	1979	1679	1614	1674
15	1979	1678	1604	1678m
10	1979	1679	1606	1668m
10	1979	1679	1633	1677
15	1979	1679	1645	1677m
10	1979	1679	1638	1691
10	1979	1679	1638	1694
15	1979	1679	1646	1697
10	1979	1679	1646	1694
15	1979	1679	1642	1692n
15	1979	1679	1649	1704m
5	1979	1679	1661	1707
5	1979	1680	1676m	1711
10	1979	1680	1681	1729m
10	1979	1680	1681	1724
5	1979	1680	1677m	1723
15	1979	1680	1677m	1726
5	1979	1680	1701	1743
5	1979	1680	1684	1730
5	1979	1680	1689	1737
10	1979	1680	1705	1764m
10	1979	1680	1705	1759
10	1979	1680	1711	1766
10	1979	1680	1711	1778
15	1979	1681	1720	1778
10	1979	1681	1724	1781
5	1979	1681	1734	1783
5	1979	1681	1729	1788
5	1979	1681	1730	1789
5	1979	1681	1733	1801
10	1979	1681	1743	1798
15	1979	1681	1743	1794
15	1979	1681	1738	1801
10	1979	1681	1740	1799
10	1979	1681	1740	1796
10	1979	1681	1748	1802
10	1979	1681	1759	1816
10	1979	1682	1781	1840
5	1979	1682	1786	1847
15	1979	1682	1783	1837
10	1979	1682	1782	1841
5	1979	1682	1789	1843
10	1979	1682	1794	1858
5	1979	1682	1794	1863
15	1979	1682	1797	1847m
10	1979	1682	1797	1856
15	1979	1682	1804	1847m
5	1979	1682	1833	1870m
15	1979	1682	1818	1872
15	1979	1683	1828	1897
5	1979	1683	1828	1884
15	1979	1683	1841	1891
10	1979	1683	1841	1892
5	1979	1683	1843	1894
10	1979	1683	1843	1906
10	1979	1683	1849	1896
15	1979	1683	1850	1896
15	1979	1683	1854	1914
15	1979	1683	1860	1904
10	1979	1683	1865	1907
10	1979	1683	1866	1918
10	1979	1684	1887	1946
15	1979	1684	1887	1938
10	1979	1684	1888	1939
5	1979	1684	1884	1956
15	1979	1684	1890	1951
5	1979	1684	1899	1960
10	1979	1684	1892	1950
10	1979	1684	1892	1952
5	1979	1684	1906	1954
10	1979	1684	1917	1976
15	1979	1684	1910	1966
5	1979	1684	1915	1972
15	1979	1684	1915	1980
5	1979	1684	1925	1983
10	1979	1685	1934	1981
10	1979	1685	1931	1993
15	1979	1685	1931	1995
5	1979	1685	1929	1985
10	1979	1685	1939	1989
5	1979	1685	1943	1994
10	1979	1685	1960	2010
10	1979	1685	1965	2011
10	1979	1685	1965	2020
10	1979	1685	1958	2017
10	1979	1685	1958	2016
10	1979	1685	1971	2019
15	1979	1685	1962	2022
10	1979	1685	1967	2027
15	1979	1685	1972	2031
15	1979	1685	1972	2029
15	1979	1685	1980	1953m
10	1979	1685	1980	1955m
15	1979	1685	1982	2038
5	1979	1686	1994	2052
15	1979	1686	1999	2067
15	1979	1686	1999	2070
15	1979	1686	2009	2066
5	1979	1686	2009	2063
5	1979	1686	2014	2066
15	1979	1686	2006	2075
15	1979	1686	2021	2075
10	1979	1686	2021	2068
5	1979	1686	2017	2082
5	1979	1686	2019	2074
15	1979	1686	2035	1968m
10	1979	1686	2031	2090
15	1979	1686	2036	2088
5	1979	1686	2036	2091
10	1979	1686	2030	2092
10	1979	1686	2032	2097
10	1979	1686	2032	2093
10	1979	1686	2038	2115
5	1979	1687	2042	2101
15	1979	1687	2053	2106
5	1979	1687	2049	2110
15	1979	1687	2069	1986m
10	1979	1687	2058	1986m
15	1979	1687	2074	2138
10	1979	1687	2077	2148
15	1979	1687	2084	2143
5	1979	1687	2088	2147
5	1979	1687	2090	2155
15	1979	1687	2092	2154
10	1979	1687	2091	2149
15	1979	1687	2091	2165
15	1979	1687	2100	2164
5	1979	1687	2100	2153
15	1979	1688	2109	2156
10	1979	1687	2099	2159
10	1979	1688	2101	2163
10	1979	1688	2106	2167
15	1979	1688	2106	2016m
5	1979	1688	2117	2192
5	1979	1688	2112	2182
10	1979	1688	2122	2183
15	1979	1688	2122	2181
10	1979	1688	2118	2175
5	1979	1688	2133	2052m
10	1979	1688	2137	2204
15	1979	1689	2157	2216
15	1979	1688	2149	2212
5	1979	1689	2165	2212
15	1979	1688	2156	2222
10	1979	1688	2159	2215
15	1979	1689	2174	2214
15	1979	1689	2162	2215n
15	1979	1689	2188	2242
10	1979	1689	2175	2230
15	1979	1689	2175	2228
15	1979	1689	2176	2229
10	1979	1689	2194	2228
15	1979	1689	2194	2239
15	1979	1689	2186	2240
5	1979	1689	2202	2233
10	1979	1689	2190	2227m
10	1979	1689	2191	2238n
15	1979	1689	2200	2236
10	1979	1689	2206	2250m
15	1979	1689	2204	2243m
15	1979	1689	2204	2243
15	1979	1689	2208	2247
15	1979	1690	2217	2253m
15	1979	1689	2213	2255
15	1979	1690	2220	2260
10	1979	1690	2220	2262
15	1980	1690	2221	2270
5	1980	1690	2229	2265
10	1980	1690	2229	2271
10	1980	1690	2240	2273n
15	1980	1690	2247	2283
5	1980	1691	2259	2299
5	1980	1691	2262	2292
10	1980	1691	2275	2310m
10	1980	1691	2275	2294
15	1980	1691	2270	2302m
15	1980	1691	2266	2319
10	1980	1691	2274	2303
10	1980	1691	2271	2302
10	1980	1691	2277	2312
5	1980	1691	2276	2316
10	1980	1691	2276	2313
15	1980	1691	2281	2326n
15	1980	1691	2290	2335
15	1980	1691	2283	2327n
10	1980	1691	2287	2334
15	1980	1691	2288	2341
15	1980	1692	2291	2346n
15	1980	1692	2294	2356
10	1980	1692	2294	2364
10	1980	1692	2296	2365
15	1980	1692	2303	2361m
5	1980	1692	2298	2362m
10	1980	1692	2302	2363n
10	1980	1692	2302	2366o
5	1980	1692	2316	2367
10	1980	1692	2313	2367
15	1980	1692	2324	2367m
15	1980	1692	2335	2385
5	1980	1692	2335	2373
15	1980	1692	2339	2392
10	1980	1692	2339	2393
15	1980	1692	2341	2401
10	1980	1692	2340	2395n
15	1980	1693	2351	2406
5	1980	1693	2360	2404n
10	1980	1693	2360	2404
5	1980	1693	2357	2399
5	1980	1693	2356	2397m
15	1980	1693	2362	2408o
10	1980	1693	2363	2421n
15	1980	1693	2363	2421
15	1980	1693	2367	2417
10	1980	1693	2372	2416
15	1980	1693	2370	2428
5	1980	1693	2370	2436
15	1980	1693	2391	2438m
10	1980	1693	2393	2454
10	1980	1694	2396	2471
10	1980	1694	2407	2458
5	1980	1694	2420	2464
10	1980	1694	2413	2476
10	1980	1694	2411	2474
5	1980	1694	2416	2479
10	1980	1694	2416	2479n
10	1980	1694	2418	2481
15	1980	1694	2451	2486m
5	1980	1694	2440	2486
5	1980	1694	2449	2488
15	1980	1694	2438	2505
15	1980	1694	2445	2497
15	1980	1694	2445	2497m
15	1980	1694	2450	2497m
10	1980	1694	2450	2501
10	1980	1695	2466	2516
15	1980	1695	2469	2516
5	1980	1695	2469	2517
10	1980	1695	2470	2528
10	1980	1695	2470	2519
10	1980	1695	2479	2535
15	1980	1695	2481	2538
15	1980	1695	2488n	2551
10	1980	1695	2490	2546
15	1980	1695	2506	2560m
5	1980	1695	2505	2546
5	1980	1695	2502	2565
5	1980	1695	2502	2554
10	1980	1696	2507	2555
15	1980	1696	2514	2559
15	1980	1696	2524	2563o
10	1980	1696	2524	2559m
10	1980	1696	2516	2567
10	1980	1696	2517	2567
15	1980	1696	2517	2575m
15	1980	1696	2539	2574m
10	1980	1696	2539	2572
15	1980	1696	2530	2570
15	1980	1696	2530	2571
15	1980	1696	2522	2583
5	1980	1696	2529	2577
15	1980	1696	2547	2579n
15	1980	1696	2550	2590
5	1980	1696	2550	2589
15	1980	1696	2565	2608
10	1980	1696	2554	2608
5	1980	1696	2555	2602
10	1980	1697	2559	2607n
5	1980	1697	2559	2607
10	1980	1697	2575	2611
10	1980	1697	2575	2611m
10	1980	1697	2570	2618
10	1980	1697	2572	2620
5	1980	1697	2571	2621
10	1980	1697	2576	2625
15	1980	1697	2577	2626m
5	1980	1697	2577	2626n
15	1980	1697	2579	2634
15	1980	1697	2586	2639
15	1980	1697	2588	2641n
10	1980	1697	2591	2637
5	1980	1697	2593	2643m
10	1980	1697	2593	2643
15	1980	1697	2596	2647
15	1980	1698	2605	2645
10	1980	1698	2605	2648
15	1980	1697	2600	2650n
10	1980	1697	2600	2645
15	1980	1698	2610	2654m
10	1980	1698	2606	2661
15	1980	1698	2633	2669
15	1980	1698	2615	2667
10	1980	1698	2621	2667n
15	1980	1698	2620	2677
15	1980	1698	2620	2665
5	1980	1698	2626	2674
10	1980	1698	2625	2665
15	1980	1698	2625	2668
15	1980	1698	2629	2678
10	1980	1698	2643	2692
10	1980	1698	2646	2694
10	1980	1698	2645	2696
10	1980	1698	2645	2696m
10	1980	1699	2655	2699
15	1980	1699	2657	2707
15	1980	1699	2674	2740
15	1980	1699	2674	2727
5	1980	1699	2665	2717
5	1980	1699	2672	2725
10	1980	1699	2672	2742n
5	1980	1699	2675	2742n
15	1980	1699	2691	2736
15	1980	1699	2680	2739
15	1980	1699	2680	2747
15	1980	1699	2687	2736m
5	1980	1700	2708	2748
5	1980	1699	2700	2757
10	1980	1700	2701	2763
10	1980	1700	2701	2768
10	1980	1700	2730	2775
10	1980	1700	2724	2776
10	1980	1700	2722	2778m
10	1980	1700	2725	2786
10	1980	1700	2725	2787
10	1980	1700	2751	2788
10	1980	1700	2744	2791
5	1980	1700	2748	2791n
15	1980	1701	2761	2805
15	1980	1701	2758	2807m
10	1980	1701	2763	2800
15	1980	1701	2767m	2807
10	1980	1701	2767m	2803
15	1980	1701	2772	2809
10	1980	1701	2772	2808m
10	1980	1701	2777	2810
10	1980	1701	2777	2816
15	1980	1701	2777	2821
15	1980	1701	2776	2825
10	1980	1701	2776	2813
10	1980	1701	2779	2824
10	1980	1701	2779	2831
5	1980	1701	2791	2839
10	1980	1701	2801	2838
15	1980	1701	2794	2840
10	1980	1701	2797	2851
10	1980	1702	2812	2850
15	1980	1702	2803	2850
10	1980	1702	2809	2863
15	1980	1702	2816	2867
15	1980	1702	2824	2879
10	1980	1702	2829	2874
15	1980	1702	2839	2890
5	1980	1702	2838	2883m
10	1980	1702	2841	2895
10	1980	1703	2850	2900
15	1980	1703	2855	2902
10	1980	1703	2858	2912
15	1980	1703	2858	2905
10	1980	1703	2857	2903
10	1980	1703	2872	2901n
15	1980	1703	2869	2910n
10	1981	1703	2874	2926
15	1981	1703	2881	2924
15	1981	1703	2881	2936
15	1981	1703	2884	2925n
15	1981	1703	2884	2925
5	1981	1703	2890	2937
15	1981	1704	2899	2942
10	1981	1704	2900	2945
15	1981	1704	2912	2942n
10	1981	1704	2901	2951
15	1981	1704	2918	2955
10	1981	1704	2918	2958
5	1981	1704	2932	2962
10	1981	1704	2933	2963
15	1981	1704	2935	2966
5	1981	1704	2930	2976
15	1981	1705	2943	2978
15	1981	1705	2942	2980
15	1981	1705	2947	2978
10	1981	1705	2945	2982
15	1981	1705	2951	2987
10	1981	1705	2948	2987
10	1981	1705	2953	2996
10	1981	1705	2959	3007
10	1981	1705	2960	3005
15	1981	1705	2960	3002
5	1981	1705	2962	3010
10	1981	1705	2971	3025
10	1981	1705	2971	3026
15	1981	1706	2984	3054
10	1981	1706	2990	3048
5	1981	1706	2991	3060
15	1981	1706	2991	3059
10	1981	1706	2993	3049
10	1981	1706	3003	3062n
10	1981	1706	3028	3063n
15	1981	1706	3012	3066
10	1981	1706	3019	3073
10	1981	1706	3031	3074
15	1981	1706	3022	3074
10	1981	1706	3022	3087m
15	1981	1706	3025	3092
15	1981	1706	3025	3079
10	1981	1706	3026	3092
15	1981	1706	3026	3079
15	1981	1706	3027	3088
5	1981	1707	3046	3100
5	1981	1707	3035	3098
15	1981	1707	3035	3107
15	1981	1707	3038	3102
15	1981	1707	3052	3102
5	1981	1707	3045	3103
15	1981	1707	3053	3107n
15	1981	1707	3048	3106n
15	1981	1707	3049	3106
5	1981	1707	3049	3112
5	1981	1707	3067	3121
5	1981	1707	3073	3132
5	1981	1707	3079	3139
15	1981	1707	3079	3141
10	1981	1707	3080	3134
15	1981	1707	3089	3143m
15	1981	1708	3104	3147
15	1981	1708	3099	3147
15	1981	1708	3099	3153
15	1981	1708	3102	3151m
10	1981	1708	3102	3146
15	1981	1708	3106	3165
5	1981	1708	3112	3166
10	1981	1708	3113	3159
15	1981	1708	3123	3174
15	1981	1708	3129	3171m
15	1981	1709	3152	3201m
10	1981	1709	3157	3205
15	1981	1709	3159	3204
15	1981	1709	3161o	3225m
15	1981	1709	3170	3238n
10	1981	1709	3172	3221
10	1981	1709	3172	3232
10	1981	1710	3191	3234
10	1981	1710	3186	3243
10	1981	1710	3203	3257n
15	1981	1710	3204	3277
10	1981	1710	3219	3257n
15	1981	1710	3219	3260
15	1981	1710	3220	3265
15	1981	1710	3224	3269
10	1981	1710	3224	3273
10	1981	1711	3240	3285
15	1981	1710	3221	3282
5	1981	1710	3221	3274
10	1981	1710	3230	3285
10	1981	1710	3232	3283
10	1981	1710	3236	3299
10	1981	1710	3234	3284
5	1981	1711	3239	3293
5	1981	1711	3243	3292
10	1981	1711	3248	3288
10	1981	1711	3247	3295
5	1981	1711	3258	3307
10	1981	1711	3256	3311
15	1981	1711	3257	3310
15	1981	1711	3272	3321
15	1981	1711	3262	3327
5	1981	1711	3268	3328n
15	1981	1711	3269	3336
15	1981	1711	3278	3334
5	1981	1711	3279	3333
5	1981	1711	3284	3341
15	1981	1712	3295	3358
10	1981	1712	3295	3362
10	1981	1712	3298	3362
10	1981	1712	3298	3356
5	1981	1712	3302	3359
15	1981	1712	3302	3363
15	1981	1712	3300	3360
15	1981	1712	3300	3364
15	1981	1712	3311	3375
5	1981	1712	3314	3369
5	1981	1712	3316	3374
10	1981	1712	3319	3387
5	1981	1712	3317	3377
15	1981	1712	3317	3389
15	1981	1712	3323	3389
15	1981	1712	3323	3392
15	1981	1712	3324	3388
5	1981	1712	3345	3404
15	1981	1712	3329	3394
10	1981	1712	3340	3394m
10	1981	1713	3355	3415
5	1981	1713	3347	3406
10	1981	1713	3368	3417
15	1981	1713	3372	3421
10	1981	1713	3380	3420m
5	1981	1713	3369	3445
10	1981	1713	3375	3424
15	1981	1713	3375	3433
10	1981	1713	3375	3435
5	1981	1713	3385	3434
15	1981	1713	3377	3443
15	1981	1713	3388	3430
10	1981	1713	3388	3432
10	1981	1713	3392	3440
10	1981	1713	3390	3450
15	1981	1713	3390	3452
10	1981	1713	3394	3451
15	1981	1714	3409	3455
10	1981	1713	3402	3452
10	1981	1713	3403	3457
10	1981	1714	3416	3464
10	1981	1714	3424	3478
10	1981	1714	3445	3479
15	1981	1714	3433	3478
10	1981	1714	3427	3484
15	1981	1714	3432	3477
5	1981	1714	3442	3489
10	1981	1714	3450	3491
5	1981	1714	3451	3492
10	1981	1715	3460	3499
15	1981	1715	3458	3499
15	1981	1715	3458	3503
5	1981	1714	3456	3501
10	1981	1715	3471	3511
15	1981	1715	3471	3510
15	1981	1715	3472	3514
10	1981	1715	3478	3516
15	1981	1715	3478	3519
15	1981	1715	3480	3521
5	1981	1715	3477	3523
15	1981	1715	3492	3536
5	1981	1715	3492	3542
15	1981	1715	3497	3531b
10	1981	1715	3496	3534
15	1981	1715	3496	3537
15	1981	1715	3504	3545
5	1981	1715	3504	3540
10	1981	1715	3501	3541m
10	1981	1716	3515	3553
15	1981	1716	3515	3549
15	1981	1716	3516	3552
10	1981	1716	3516	3568
10	1981	1716	3521	3566
10	1981	1716	3520	3561
15	1981	1716	3530	3572
15	1981	1716	3537	3575
5	1981	1716	3537	3573
15	1982	1717	3545	3583
10	1982	1717	3545	3584
10	1982	1717	3540	3588
10	1982	1717	3553	3603
10	1982	1717	3550	3598
10	1982	1717	3554	3597
10	1982	1717	3549	3600
5	1982	1717	3559	3601
10	1982	1717	3559	3601a
15	1982	1717	3552	3609
15	1982	1717	3568	3609
15	1982	1717	3562	3608
10	1982	1717	3562	3612b
5	1982	1717	3577	3614
15	1982	1717	3578	3618
15	1982	1717	3578	3619
15	1982	1717	3573	3618b
15	1982	1717	3573	3618d
5	1982	1717	3576	3622
15	1982	1717	3576	3630
15	1982	1717	3579	3627
10	1982	1717	3582	3625
10	1982	1718	3595	3626
10	1982	1717	3583	3630n
10	1982	1717	3583	3630m
15	1982	1718	3592	3628
10	1982	1718	3599	3632a
10	1982	1718	3594	3632
15	1982	1718	3594	3638
15	1982	1718	3601	3636
15	1982	1718	3607	3640
10	1982	1718	3607	3651
10	1982	1718	3608	3651
15	1982	1718	3608	3644
5	1982	1718	3614	3653
15	1982	1718	3619	3656
10	1982	1718	3618	3657
5	1982	1718	3626	3668
15	1982	1718	3625	3659
10	1982	1718	3628	3668a
10	1982	1719	3631	3664
15	1982	1718	3629	3662
15	1982	1718	3629	3676a
15	1982	1719	3632	3677
10	1982	1719	3634	3671
15	1982	1719	3639	3688
10	1982	1719	3639	3679
15	1982	1719	3640	3682
15	1982	1719	3643	3681
10	1982	1719	3648	3687
5	1982	1719	3649	3686
10	1982	1719	3652	3695
10	1982	1719	3653	3696m
10	1982	1719	3656	3699
10	1982	1719	3661	3703
10	1982	1719	3659	3702
10	1982	1719	3659	3707
5	1982	1720	3670	3714
10	1982	1720	3675	3718
15	1982	1720	3680	3734a
10	1982	1720	3679	3720
15	1982	1720	3688	3720
5	1982	1720	3695	3727
10	1982	1720	3699	3737
15	1982	1720	3703	3745
15	1982	1720	3703	3740
10	1982	1720	3702	3739
10	1982	1721	3706	3741
10	1982	1721	3706	3743
10	1982	1721	3714m	3750m
15	1982	1721	3714	3755
15	1982	1721	3714	3750
15	1982	1721	3717	3764m
5	1982	1721	3717	3754
10	1982	1721	3734a	3763m
5	1982	1721	3720	3761
10	1982	1721	3727	3768
5	1982	1721	3731	3771
15	1982	1721	3739	3776
15	1982	1722	3748	3789
15	1982	1722	3762	3796m
15	1982	1722	3759	3792
15	1982	1722	3761	3796
10	1982	1722	3763	3794
10	1982	1722	3763	3798
5	1982	1722	3770	3801
15	1982	1722	3770	3802
10	1982	1722	3783	3801
15	1982	1722	3783	3802
10	1982	1722	3776	3804
10	1982	1722	3780	3815
15	1982	1722	3780	3815m
5	1982	1723	3781	3815a
15	1982	1723	3781	3810
10	1982	1723	3787	3813m
15	1982	1723	3782	3817
15	1982	1723	3802	3840
15	1982	1723	3802	3836a
15	1982	1723	3803	3837
5	1982	1723	3806	3837a
10	1982	1723	3807	3844
10	1982	1723	3804	3839
10	1982	1723	3809	3852
15	1982	1723	3809	3853
10	1982	1723	3813	3864a
15	1982	1723	3812	3855a
10	1982	1723	3812	3845a
15	1982	1723	3810	3843a
15	1982	1723	3810	3845
10	1982	1723	3810	3864
15	1982	1723	3810	3861m
10	1982	1724	3821	3856b
10	1982	1724	3840	3883
10	1982	1724	3837	3885
10	1982	1725	3856	3895
15	1982	1725	3856	3890b
10	1982	1725	3867	3907
5	1982	1725	3877	3910a
10	1982	1725	3870	3910
5	1982	1725	3870	3914
10	1982	1725	3870	3915
10	1982	1725	3876	3920m
5	1982	1725	3891	3917
5	1982	1725	3882	3923
10	1982	1725	3883	3921
10	1982	1725	3883	3924
5	1982	1726	3895	3932
15	1982	1726	3905	3943
15	1982	1726	3908	3952
15	1982	1726	3919	3964
10	1982	1726	3922	3965
5	1982	1726	3921	3968
10	1982	1727	3938	3970
10	1982	1727	3938	3973
10	1982	1727	3946	3977
15	1982	1727	3949	3988
5	1982	1727	3950	3990
10	1982	1727	3960	3998
15	1982	1728	3969	3998a
15	1982	1728	3979	4010
5	1982	1728	3979	4012
15	1982	1728	3984	4028
15	1982	1728	3995	4028
10	1982	1728	3995	4021
10	1982	1728	3990	4020
10	1982	1728	3990	4027
5	1982	1728	3994	4026
10	1982	1728	3997	4029
10	1982	1728	3998	4030
10	1982	1729	4014	4041
15	1982	1729	4017	4050p
10	1982	1729	4017	4055
15	1982	1729	4020	4049
5	1982	1729	4021	4054
15	1982	1729	4022	4052b
10	1982	1729	4022	4051
10	1982	1729	4025	4053
15	1982	1729	4025	4053b
15	1982	1729	4036	4058n
10	1982	1729	4032	4064
15	1982	1729	4033	4068n
15	1982	1730	4039	4070m
5	1982	1730	4041	4071
10	1983	1730	4046	4074
15	1983	1730	4046	4075
10	1983	1730	4054	4079
15	1983	1730	4053	4081
15	1983	1730	4053	4084
5	1983	1730	4060	4086
5	1983	1731	4072	4092
15	1983	1731	4072	4100
10	1983	1731	4071	4094m
5	1983	1731	4075	4103
15	1983	1731	4075	4098
10	1983	1731	4077	4098
10	1983	1731	4077	4099
15	1983	1731	4079	4102
10	1983	1731	4079	4104
10	1983	1732	4095	4121
10	1983	1732	4092	4121m
15	1983	1732	4100	4121m
10	1983	1732	4103	4123
5	1983	1732	4103	4123c
10	1983	1732	4105	4127n
15	1983	1732	4105	4125
15	1983	1732	4105	4131
10	1983	1732	4102	4127
15	1983	1732	4104	4129
15	1983	1732	4104	4127
10	1983	1732	4115	4140m
5	1983	1732	4116	4142
5	1983	1732	4116	4145
15	1983	1733	4125	4154
5	1983	1733	4127	4156
15	1983	1733	4127	4162
5	1983	1733	4137	4165
15	1983	1733	4140	4173
10	1983	1734	4148	4171
15	1983	1734	4149m	4176
5	1983	1734	4149	4176
15	1983	1734	4145	4176
15	1983	1734	4153	4184a
10	1983	1734	4155	4183
15	1983	1734	4155	4183m
15	1983	1734	4154	4186
10	1983	1734	4154	4192
10	1983	1734	4156	4187
10	1983	1734	4157	4198
15	1983	1734	4157	4195
5	1983	1734	4165	4196
10	1983	1734	4173	4201
5	1983	1735	4176	4204
15	1983	1735	4174	4211
10	1983	1735	4174	4211m
15	1983	1735	4179	4207
5	1983	1735	4183	4210
10	1983	1735	4188	4208n
5	1983	1735	4187	4221
5	1983	1735	4199	4222c
10	1983	1735	4203	4230
5	1983	1735	4201	4227
10	1983	1735	4201	4227c
