302	2406377.49
303	2406405.2
304	2406432.4
305	2406459.61
306	2406486.83
307	2406514.09
308	2406541.37
309	2406568.67
310	2406595.99
311	2406623.32
312	2406650.66
313	2406677.99
314	2406705.31
315	2406732.58
316	2406759.81
317	2406787.01
318	2406814.21
319	2406841.43
320	2406868.67
321	2406895.95
322	2406923.24
323	2406950.55
324	2406977.87
325	2407005.21
326	2407032.55
327	2407059.87
328	2407087.16
329	2407114.41
330	2407141.62
331	2407168.82
332	2407196.02
333	2407223.26
334	2407250.52
335	2407277.81
336	2407305.11
337	2407332.43
338	2407359.76
339	2407387.1
340	2407414.44
341	2407441.74
342	2407469
343	2407496.23
344	2407523.42
345	2407550.63
346	2407577.85
347	2407605.1
348	2407632.38
349	2407659.68
350	2407686.99
351	2407714.31
352	2407741.65
353	2407768.99
354	2407796.31
355	2407823.59
356	2407850.83
357	2407878.03
358	2407905.23
359	2407932.44
360	2407959.68
361	2407986.95
362	2408014.24
363	2408041.55
364	2408068.87
365	2408096.21
366	2408123.55
367	2408150.88
368	2408178.17
369	2408205.43
370	2408232.64
371	2408259.84
372	2408287.04
373	2408314.27
374	2408341.53
375	2408368.81
376	2408396.12
377	2408423.43
378	2408450.76
379	2408478.1
380	2408505.44
381	2408532.75
382	2408560.02
383	2408587.25
384	2408614.45
385	2408641.65
386	2408668.86
387	2408696.11
388	2408723.39
389	2408750.68
390	2408777.99
391	2408805.31
392	2408832.65
393	2408859.99
394	2408887.32
395	2408914.6
396	2408941.85
397	2408969.06
398	2408996.25
399	2409023.46
400	2409050.7
401	2409077.96
402	2409105.25
403	2409132.55
404	2409159.87
405	2409187.2
406	2409214.54
407	2409241.88
408	2409269.18
409	2409296.44
410	2409323.66
411	2409350.86
412	2409378.06
413	2409405.29
414	2409432.54
415	2409459.82
416	2409487.12
417	2409514.43
418	2409541.76
419	2409569.1
420	2409596.44
421	2409623.75
422	2409651.03
423	2409678.27
424	2409705.47
425	2409732.67
426	2409759.88
427	2409787.12
428	2409814.39
429	2409841.69
430	2409868.99
431	2409896.31
432	2409923.65
433	2409950.99
434	2409978.32
435	2410005.61
436	2410032.86
437	2410060.08
438	2410087.28
439	2410114.48
440	2410141.71
441	2410168.97
442	2410196.26
443	2410223.56
444	2410250.87
445	2410278.2
446	2410305.54
447	2410332.88
448	2410360.19
449	2410387.46
450	2410414.68
451	2410441.88
452	2410469.08
453	2410496.3
454	2410523.55
455	2410550.83
456	2410578.12
457	2410605.43
458	2410632.76
459	2410660.09
460	2410687.44
461	2410714.76
462	2410742.04
463	2410769.29
464	2410796.49
465	2410823.69
466	2410850.9
467	2410878.14
468	2410905.4
469	2410932.69
470	2410960
471	2410987.31
472	2411014.65
473	2411041.99
474	2411069.32
475	2411096.62
476	2411123.88
477	2411151.1
478	2411178.3
479	2411205.5
480	2411232.73
481	2411259.98
482	2411287.26
483	2411314.56
484	2411341.87
485	2411369.2
486	2411396.54
487	2411423.88
488	2411451.2
489	2411478.47
490	2411505.7
491	2411532.91
492	2411560.11
493	2411587.32
494	2411614.56
495	2411641.84
496	2411669.13
497	2411696.43
498	2411723.76
499	2411751.09
500	2411778.43
501	2411805.76
502	2411833.05
503	2411860.3
504	2411887.52
505	2411914.71
506	2411941.92
507	2411969.15
508	2411996.41
509	2412023.7
510	2412051
511	2412078.31
512	2412105.64
513	2412132.99
514	2412160.32
515	2412187.63
516	2412214.9
517	2412242.12
518	2412269.32
519	2412296.52
520	2412323.74
521	2412350.99
522	2412378.27
523	2412405.56
524	2412432.88
525	2412460.2
526	2412487.54
527	2412514.88
528	2412542.2
529	2412569.48
530	2412596.72
531	2412623.93
532	2412651.13
533	2412678.34
534	2412705.58
535	2412732.84
536	2412760.13
537	2412787.44
538	2412814.76
539	2412842.09
540	2412869.43
541	2412896.76
542	2412924.06
543	2412951.32
544	2412978.54
545	2413005.74
546	2413032.94
547	2413060.17
548	2413087.42
549	2413114.7
550	2413142
551	2413169.32
552	2413196.64
553	2413223.98
554	2413251.32
555	2413278.64
556	2413305.91
557	2413333.14
558	2413360.34
559	2413387.54
560	2413414.76
561	2413442
562	2413469.28
563	2413496.57
564	2413523.88
565	2413551.2
566	2413578.54
567	2413605.88
568	2413633.2
569	2413660.49
570	2413687.74
571	2413714.95
572	2413742.15
573	2413769.36
574	2413796.59
575	2413823.85
576	2413851.14
577	2413878.44
578	2413905.76
579	2413933.09
580	2413960.43
581	2413987.76
582	2414015.07
583	2414042.34
584	2414069.56
585	2414096.76
586	2414123.96
587	2414151.18
588	2414178.43
589	2414205.71
590	2414233.01
591	2414260.32
592	2414287.64
593	2414314.98
594	2414342.32
595	2414369.64
596	2414396.92
597	2414424.16
598	2414451.37
599	2414478.57
600	2414505.78
601	2414533.02
602	2414560.28
603	2414587.57
604	2414614.88
605	2414642.2
606	2414669.53
607	2414696.87
608	2414724.21
609	2414751.5
610	2414778.76
611	2414805.98
612	2414833.17
613	2414860.38
614	2414887.6
615	2414914.86
616	2414942.14
617	2414969.44
618	2414996.76
619	2415024.09
620	2415051.43
621	2415078.76
622	2415106.08
623	2415133.35
624	2415160.58
625	2415187.78
626	2415214.98
627	2415242.2
628	2415269.44
629	2415296.72
630	2415324.01
631	2415351.32
632	2415378.64
633	2415405.98
634	2415433.32
635	2415460.65
636	2415487.93
637	2415515.18
638	2415542.39
639	2415569.59
640	2415596.8
641	2415624.03
642	2415651.29
643	2415678.58
644	2415705.88
645	2415733.2
646	2415760.53
647	2415787.87
648	2415815.21
649	2415842.51
650	2415869.77
651	2415897
652	2415924.2
653	2415951.4
654	2415978.62
655	2416005.87
656	2416033.15
657	2416060.45
658	2416087.76
659	2416115.09
660	2416142.42
661	2416169.76
662	2416197.08
663	2416224.36
664	2416251.6
665	2416278.81
666	2416306
667	2416333.22
668	2416360.46
669	2416387.73
670	2416415.02
671	2416442.32
672	2416469.64
673	2416496.98
674	2416524.32
675	2416551.65
676	2416578.94
677	2416606.2
678	2416633.41
679	2416660.61
680	2416687.82
681	2416715.04
682	2416742.3
683	2416769.59
684	2416796.89
685	2416824.2
686	2416851.53
687	2416878.87
688	2416906.21
689	2416933.52
690	2416960.79
691	2416988.02
692	2417015.22
693	2417042.42
694	2417069.64
695	2417096.88
696	2417124.16
697	2417151.45
698	2417178.76
699	2417206.09
700	2417233.42
701	2417260.76
702	2417288.09
703	2417315.37
704	2417342.62
705	2417369.83
706	2417397.03
707	2417424.23
708	2417451.47
709	2417478.73
710	2417506.02
711	2417533.32
712	2417560.64
713	2417587.97
714	2417615.32
715	2417642.65
716	2417669.95
717	2417697.21
718	2417724.43
719	2417751.63
720	2417778.84
721	2417806.06
722	2417833.31
723	2417860.59
724	2417887.89
725	2417915.2
726	2417942.53
727	2417969.87
728	2417997.21
729	2418024.52
730	2418051.8
731	2418079.04
732	2418106.24
733	2418133.44
734	2418160.65
735	2418187.9
736	2418215.17
737	2418242.46
738	2418269.76
739	2418297.09
740	2418324.42
741	2418351.76
742	2418379.09
743	2418406.39
744	2418433.64
745	2418460.85
746	2418488.05
747	2418515.25
748	2418542.48
749	2418569.74
750	2418597.03
751	2418624.33
752	2418651.64
753	2418678.97
754	2418706.31
755	2418733.65
756	2418760.96
757	2418788.23
758	2418815.46
759	2418842.66
760	2418869.86
761	2418897.08
762	2418924.32
763	2418951.6
764	2418978.89
765	2419006.2
766	2419033.53
767	2419060.86
768	2419088.21
769	2419115.53
770	2419142.81
771	2419170.06
772	2419197.26
773	2419224.46
774	2419251.67
775	2419278.91
776	2419306.17
777	2419333.46
778	2419360.77
779	2419388.09
780	2419415.42
781	2419442.76
782	2419470.09
783	2419497.39
784	2419524.65
785	2419551.87
786	2419579.07
787	2419606.27
788	2419633.5
789	2419660.75
790	2419688.03
791	2419715.33
792	2419742.64
793	2419769.97
794	2419797.31
795	2419824.65
796	2419851.97
797	2419879.24
798	2419906.48
799	2419933.68
800	2419960.88
801	2419988.09
802	2420015.34
803	2420042.61
804	2420069.9
805	2420097.21
806	2420124.53
807	2420151.86
808	2420179.2
809	2420206.53
810	2420233.83
811	2420261.07
812	2420288.29
813	2420315.49
814	2420342.69
815	2420369.92
816	2420397.18
817	2420424.47
818	2420451.77
819	2420479.09
820	2420506.42
821	2420533.76
822	2420561.09
823	2420588.4
824	2420615.67
825	2420642.89
826	2420670.09
827	2420697.29
828	2420724.51
829	2420751.76
830	2420779.04
831	2420806.34
832	2420833.65
833	2420860.97
834	2420888.31
835	2420915.65
836	2420942.97
837	2420970.26
838	2420997.5
839	2421024.7
840	2421051.9
841	2421079.11
842	2421106.35
843	2421133.61
844	2421160.9
845	2421188.21
846	2421215.53
847	2421242.86
848	2421270.2
849	2421297.53
850	2421324.84
851	2421352.09
852	2421379.31
853	2421406.51
854	2421433.71
855	2421460.94
856	2421488.19
857	2421515.47
858	2421542.77
859	2421570.09
860	2421597.41
861	2421624.75
862	2421652.09
863	2421679.41
864	2421706.68
865	2421733.91
866	2421761.12
867	2421788.32
868	2421815.53
869	2421842.78
870	2421870.05
871	2421897.34
872	2421924.65
873	2421951.97
874	2421979.31
875	2422006.65
876	2422033.97
877	2422061.27
878	2422088.51
879	2422115.72
880	2422142.92
881	2422170.13
882	2422197.36
883	2422224.62
884	2422251.91
885	2422279.21
886	2422306.53
887	2422333.86
888	2422361.2
889	2422388.54
890	2422415.84
891	2422443.11
892	2422470.33
893	2422497.53
894	2422524.73
895	2422551.95
896	2422579.2
897	2422606.48
898	2422633.78
899	2422661.09
900	2422688.41
901	2422715.75
902	2422743.09
903	2422770.41
904	2422797.69
905	2422824.93
906	2422852.14
907	2422879.34
908	2422906.55
909	2422933.79
910	2422961.06
911	2422988.35
912	2423015.65
913	2423042.97
914	2423070.3
915	2423097.65
916	2423124.98
917	2423152.28
918	2423179.53
919	2423206.75
920	2423233.94
921	2423261.15
922	2423288.38
923	2423315.63
924	2423342.92
925	2423370.22
926	2423397.53
927	2423424.86
928	2423452.2
929	2423479.54
930	2423506.85
931	2423534.12
932	2423561.35
933	2423588.55
934	2423615.75
935	2423642.97
936	2423670.21
937	2423697.49
938	2423724.78
939	2423752.09
940	2423779.41
941	2423806.75
942	2423834.09
943	2423861.42
944	2423888.71
945	2423915.95
946	2423943.16
947	2423970.36
948	2423997.57
949	2424024.8
950	2424052.06
951	2424079.35
952	2424106.65
953	2424133.97
954	2424161.3
955	2424188.64
956	2424215.98
957	2424243.28
958	2424270.55
959	2424297.77
960	2424324.97
961	2424352.17
962	2424379.39
963	2424406.64
964	2424433.92
965	2424461.22
966	2424488.53
967	2424515.86
968	2424543.19
969	2424570.54
970	2424597.85
971	2424625.13
972	2424652.37
973	2424679.58
974	2424706.77
975	2424733.99
976	2424761.23
977	2424788.5
978	2424815.79
979	2424843.09
980	2424870.41
981	2424897.75
982	2424925.09
983	2424952.42
984	2424979.72
985	2425006.97
986	2425034.18
987	2425061.38
988	2425088.59
989	2425115.82
990	2425143.07
991	2425170.36
992	2425197.66
993	2425224.97
994	2425252.3
995	2425279.64
996	2425306.98
997	2425334.29
998	2425361.56
999	2425388.79
1000	2425415.99
1001	2425443.19
1002	2425470.41
1003	2425497.65
1004	2425524.93
1005	2425552.22
1006	2425579.53
1007	2425606.86
1008	2425634.19
1009	2425661.53
1010	2425688.86
1011	2425716.15
1012	2425743.39
1013	2425770.6
1014	2425797.8
1015	2425825.01
1016	2425852.24
1017	2425879.5
1018	2425906.79
1019	2425934.1
1020	2425961.41
1021	2425988.74
1022	2426016.09
1023	2426043.42
1024	2426070.72
1025	2426097.98
1026	2426125.21
1027	2426152.41
1028	2426179.61
1029	2426206.83
1030	2426234.08
1031	2426261.36
1032	2426288.66
1033	2426315.97
1034	2426343.3
1035	2426370.64
1036	2426397.98
1037	2426425.3
1038	2426452.57
1039	2426479.81
1040	2426507.01
1041	2426534.21
1042	2426561.43
1043	2426588.67
1044	2426615.94
1045	2426643.23
1046	2426670.53
1047	2426697.86
1048	2426725.19
1049	2426752.53
1050	2426779.86
1051	2426807.16
1052	2426834.41
1053	2426861.62
1054	2426888.82
1055	2426916.02
1056	2426943.25
1057	2426970.51
1058	2426997.8
1059	2427025.1
1060	2427052.41
1061	2427079.74
1062	2427107.08
1063	2427134.42
1064	2427161.73
1065	2427189
1066	2427216.23
1067	2427243.43
1068	2427270.63
1069	2427297.85
1070	2427325.09
1071	2427352.37
1072	2427379.67
1073	2427406.98
1074	2427434.3
1075	2427461.64
1076	2427488.98
1077	2427516.3
1078	2427543.59
1079	2427570.83
1080	2427598.04
1081	2427625.23
1082	2427652.44
1083	2427679.68
1084	2427706.95
1085	2427734.23
1086	2427761.54
1087	2427788.86
1088	2427816.19
1089	2427843.53
1090	2427870.86
1091	2427898.17
1092	2427925.42
1093	2427952.64
1094	2427979.84
1095	2428007.04
1096	2428034.27
1097	2428061.52
1098	2428088.8
1099	2428116.1
1100	2428143.42
1101	2428170.74
1102	2428198.08
1103	2428225.42
1104	2428252.74
1105	2428280.01
1106	2428307.25
1107	2428334.45
1108	2428361.65
1109	2428388.86
1110	2428416.11
1111	2428443.38
1112	2428470.67
1113	2428497.98
1114	2428525.3
1115	2428552.63
1116	2428579.98
1117	2428607.3
1118	2428634.6
1119	2428661.85
1120	2428689.06
1121	2428716.26
1122	2428743.46
1123	2428770.69
1124	2428797.95
1125	2428825.24
1126	2428852.54
1127	2428879.86
1128	2428907.19
1129	2428934.53
1130	2428961.86
1131	2428989.17
1132	2429016.44
1133	2429043.66
1134	2429070.87
1135	2429098.07
1136	2429125.29
1137	2429152.54
1138	2429179.81
1139	2429207.11
1140	2429234.42
1141	2429261.74
1142	2429289.08
1143	2429316.42
1144	2429343.74
1145	2429371.03
1146	2429398.27
1147	2429425.47
1148	2429452.67
1149	2429479.88
1150	2429507.12
1151	2429534.39
1152	2429561.67
1153	2429588.98
1154	2429616.3
1155	2429643.63
1156	2429670.97
1157	2429698.31
1158	2429725.61
1159	2429752.86
1160	2429780.08
1161	2429807.28
1162	2429834.48
1163	2429861.71
1164	2429888.96
1165	2429916.25
1166	2429943.54
1167	2429970.86
1168	2429998.19
1169	2430025.53
1170	2430052.86
1171	2430080.18
1172	2430107.45
1173	2430134.68
1174	2430161.89
1175	2430189.09
1176	2430216.3
1177	2430243.55
1178	2430270.82
1179	2430298.11
1180	2430325.42
1181	2430352.74
1182	2430380.08
1183	2430407.42
1184	2430434.75
1185	2430462.04
1186	2430489.28
1187	2430516.5
1188	2430543.69
1189	2430570.9
1190	2430598.13
1191	2430625.4
1192	2430652.68
1193	2430679.98
1194	2430707.3
1195	2430734.63
1196	2430761.97
1197	2430789.31
1198	2430816.61
1199	2430843.88
1200	2430871.1
1201	2430898.3
1202	2430925.5
1203	2430952.72
1204	2430979.98
1205	2431007.25
1206	2431034.55
1207	2431061.86
1208	2431089.19
1209	2431116.52
1210	2431143.86
1211	2431171.18
1212	2431198.47
1213	2431225.7
1214	2431252.91
1215	2431280.11
1216	2431307.32
1217	2431334.56
1218	2431361.83
1219	2431389.12
1220	2431416.42
1221	2431443.74
1222	2431471.07
1223	2431498.42
1224	2431525.75
1225	2431553.05
1226	2431580.3
1227	2431607.52
1228	2431634.72
1229	2431661.92
1230	2431689.15
1231	2431716.4
1232	2431743.69
1233	2431770.99
1234	2431798.3
1235	2431825.63
1236	2431852.97
1237	2431880.31
1238	2431907.62
1239	2431934.89
1240	2431962.12
1241	2431989.33
1242	2432016.52
1243	2432043.74
1244	2432070.99
1245	2432098.26
1246	2432125.55
1247	2432152.86
1248	2432180.18
1249	2432207.52
1250	2432234.86
1251	2432262.19
1252	2432289.48
1253	2432316.72
1254	2432343.93
1255	2432371.13
1256	2432398.34
1257	2432425.57
1258	2432452.84
1259	2432480.12
1260	2432507.42
1261	2432534.74
1262	2432562.07
1263	2432589.41
1264	2432616.75
1265	2432644.06
1266	2432671.32
1267	2432698.54
1268	2432725.74
1269	2432752.94
1270	2432780.16
1271	2432807.42
1272	2432834.69
1273	2432861.99
1274	2432889.3
1275	2432916.63
1276	2432943.97
1277	2432971.31
1278	2432998.63
1279	2433025.91
1280	2433053.14
1281	2433080.35
1282	2433107.55
1283	2433134.76
1284	2433162
1285	2433189.27
1286	2433216.56
1287	2433243.86
1288	2433271.18
1289	2433298.52
1290	2433325.86
1291	2433353.19
1292	2433380.49
1293	2433407.74
1294	2433434.96
1295	2433462.15
1296	2433489.36
1297	2433516.59
1298	2433543.85
1299	2433571.13
1300	2433598.43
1301	2433625.74
1302	2433653.07
1303	2433680.41
1304	2433707.75
1305	2433735.06
1306	2433762.33
1307	2433789.56
1308	2433816.76
1309	2433843.96
1310	2433871.18
1311	2433898.43
1312	2433925.7
1313	2433952.99
1314	2433980.3
1315	2434007.63
1316	2434034.96
1317	2434062.3
1318	2434089.63
1319	2434116.92
1320	2434144.16
1321	2434171.37
1322	2434198.57
1323	2434225.78
1324	2434253.01
1325	2434280.28
1326	2434307.56
1327	2434334.87
1328	2434362.18
1329	2434389.52
1330	2434416.86
1331	2434444.19
1332	2434471.5
1333	2434498.76
1334	2434525.98
1335	2434553.18
1336	2434580.38
1337	2434607.6
1338	2434634.86
1339	2434662.13
1340	2434689.43
1341	2434716.74
1342	2434744.07
1343	2434771.41
1344	2434798.75
1345	2434826.07
1346	2434853.35
1347	2434880.58
1348	2434907.79
1349	2434934.98
1350	2434962.2
1351	2434989.44
1352	2435016.71
1353	2435044
1354	2435071.31
1355	2435098.63
1356	2435125.96
1357	2435153.3
1358	2435180.63
1359	2435207.93
1360	2435235.18
1361	2435262.39
1362	2435289.59
1363	2435316.8
1364	2435344.03
1365	2435371.29
1366	2435398.57
1367	2435425.87
1368	2435453.19
1369	2435480.51
1370	2435507.85
1371	2435535.19
1372	2435562.5
1373	2435589.77
1374	2435617
1375	2435644.2
1376	2435671.4
1377	2435698.62
1378	2435725.87
1379	2435753.14
1380	2435780.44
1381	2435807.75
1382	2435835.07
1383	2435862.41
1384	2435889.75
1385	2435917.07
1386	2435944.36
1387	2435971.6
1388	2435998.81
1389	2436026.01
1390	2436053.22
1391	2436080.45
1392	2436107.72
1393	2436135
1394	2436162.31
1395	2436189.63
1396	2436216.96
1397	2436244.3
1398	2436271.63
1399	2436298.94
1400	2436326.2
1401	2436353.42
1402	2436380.61
1403	2436407.82
1404	2436435.04
1405	2436462.3
1406	2436489.58
1407	2436516.87
1408	2436544.19
1409	2436571.51
1410	2436598.85
1411	2436626.19
1412	2436653.51
1413	2436680.79
1414	2436708.02
1415	2436735.22
1416	2436762.42
1417	2436789.64
1418	2436816.88
1419	2436844.15
1420	2436871.44
1421	2436898.75
1422	2436926.07
1423	2436953.4
1424	2436980.75
1425	2437008.07
1426	2437035.37
1427	2437062.62
1428	2437089.83
1429	2437117.03
1430	2437144.23
1431	2437171.47
1432	2437198.73
1433	2437226.01
1434	2437253.31
1435	2437280.63
1436	2437307.96
1437	2437335.3
1438	2437362.63
1439	2437389.94
1440	2437417.21
1441	2437444.44
1442	2437471.64
1443	2437498.84
1444	2437526.06
1445	2437553.31
1446	2437580.58
1447	2437607.88
1448	2437635.19
1449	2437662.51
1450	2437689.85
1451	2437717.19
1452	2437744.51
1453	2437771.8
1454	2437799.04
1455	2437826.25
1456	2437853.44
1457	2437880.65
1458	2437907.89
1459	2437935.16
1460	2437962.45
1461	2437989.75
1462	2438017.07
1463	2438044.4
1464	2438071.74
1465	2438099.08
1466	2438126.38
1467	2438153.63
1468	2438180.85
1469	2438208.05
1470	2438235.25
1471	2438262.48
1472	2438289.74
1473	2438317.02
1474	2438344.32
1475	2438371.63
1476	2438398.96
1477	2438426.3
1478	2438453.63
1479	2438480.95
1480	2438508.23
1481	2438535.46
1482	2438562.66
1483	2438589.86
1484	2438617.07
1485	2438644.32
1486	2438671.59
1487	2438698.88
1488	2438726.19
1489	2438753.51
1490	2438780.85
1491	2438808.19
1492	2438835.52
1493	2438862.81
1494	2438890.06
1495	2438917.27
1496	2438944.47
1497	2438971.67
1498	2438998.9
1499	2439026.17
1500	2439053.45
1501	2439080.75
1502	2439108.07
1503	2439135.4
1504	2439162.74
1505	2439190.08
1506	2439217.39
1507	2439244.65
1508	2439271.87
1509	2439299.07
1510	2439326.28
1511	2439353.5
1512	2439380.75
1513	2439408.02
1514	2439435.32
1515	2439462.63
1516	2439489.96
1517	2439517.29
1518	2439544.63
1519	2439571.95
1520	2439599.24
1521	2439626.48
1522	2439653.68
1523	2439680.88
1524	2439708.09
1525	2439735.33
1526	2439762.6
1527	2439789.89
1528	2439817.19
1529	2439844.51
1530	2439871.85
1531	2439899.19
1532	2439926.52
1533	2439953.82
1534	2439981.07
1535	2440008.29
1536	2440035.49
1537	2440062.69
1538	2440089.92
1539	2440117.18
1540	2440144.46
1541	2440171.76
1542	2440199.07
1543	2440226.4
1544	2440253.74
1545	2440281.08
1546	2440308.39
1547	2440335.66
1548	2440362.89
1549	2440390.1
1550	2440417.3
1551	2440444.51
1552	2440471.76
1553	2440499.03
1554	2440526.32
1555	2440553.63
1556	2440580.96
1557	2440608.29
1558	2440635.63
1559	2440662.96
1560	2440690.25
1561	2440717.49
1562	2440744.71
1563	2440771.9
1564	2440799.11
1565	2440826.34
1566	2440853.61
1567	2440880.89
1568	2440908.2
1569	2440935.51
1570	2440962.84
1571	2440990.19
1572	2441017.52
1573	2441044.83
1574	2441072.09
1575	2441099.31
1576	2441126.51
1577	2441153.71
1578	2441180.94
1579	2441208.19
1580	2441235.46
1581	2441262.76
1582	2441290.07
1583	2441317.4
1584	2441344.74
1585	2441372.08
1586	2441399.4
1587	2441426.68
1588	2441453.91
1589	2441481.12
1590	2441508.32
1591	2441535.53
1592	2441562.77
1593	2441590.04
1594	2441617.33
1595	2441644.63
1596	2441671.96
1597	2441699.29
1598	2441726.63
1599	2441753.96
1600	2441781.26
1601	2441808.51
1602	2441835.73
1603	2441862.93
1604	2441890.13
1605	2441917.36
1606	2441944.62
1607	2441971.9
